,case_id,activity,agent,start,end
256,10,Assess loan risk,11,2023-04-20 19:33:04.035426711+00:00,2023-04-20 19:53:04.035426711+00:00
257,10,Design loan offer,11,2023-04-20 19:53:04.035426711+00:00,2023-04-20 20:09:29.752169007+00:00
258,10,Approve loan offer,14,2023-04-20 20:09:29.752169007+00:00,2023-04-20 20:29:29.752169007+00:00
259,10,Approve loan offer,14,2023-04-20 20:29:29.752169007+00:00,2023-04-20 20:49:29.752169007+00:00
260,10,Assess loan risk,11,2023-04-20 20:49:29.752169007+00:00,2023-04-20 21:09:29.752169007+00:00
261,10,Approve loan offer,14,2023-04-20 21:09:29.752169007+00:00,2023-04-20 21:29:29.752169007+00:00
262,10,AML check,2,2023-04-20 21:29:29.752169007+00:00,2023-04-20 21:39:16.974259013+00:00
263,10,Assess loan risk,11,2023-04-20 21:39:16.974259013+00:00,2023-04-20 21:59:16.974259013+00:00
264,10,Approve loan offer,14,2023-04-20 21:59:16.974259013+00:00,2023-04-20 22:19:16.974259013+00:00
265,10,Appraise property,3,2023-04-20 22:19:16.974259013+00:00,2023-04-20 22:30:37.285696048+00:00
266,10,Assess loan risk,11,2023-04-20 22:30:37.285696048+00:00,2023-04-20 22:50:37.285696048+00:00
267,10,Return application back to applicant,0,2023-04-20 22:50:37.285696048+00:00,2023-04-20 22:55:37.285696048+00:00
268,10,Applicant completes form,18,2023-04-20 22:55:37.285696048+00:00,2023-04-20 23:55:37.285696048+00:00
269,10,Check application form completeness,0,2023-04-20 23:55:37.285696048+00:00,2023-04-21 00:08:01.103367937+00:00
270,10,Appraise property,3,2023-04-21 00:08:01.103367937+00:00,2023-04-21 00:24:06.950877300+00:00
271,10,AML check,2,2023-04-21 00:24:06.950877300+00:00,2023-04-21 00:54:43.928504843+00:00
272,10,Check credit history,0,2023-04-21 00:54:43.928504843+00:00,2023-04-21 01:21:26.066088232+00:00
273,10,Assess loan risk,11,2023-04-21 01:21:26.066088232+00:00,2023-04-21 01:41:26.066088232+00:00
274,10,Approve application,0,2023-04-21 01:41:26.066088232+00:00,2023-04-21 01:46:26.066088232+00:00
275,10,zzz_end,0,2023-04-21 01:46:26.066088232+00:00,2023-04-21 01:46:26.066088232+00:00
276,11,Check application form completeness,0,2023-04-20 13:30:00+00:00,2023-04-20 14:00:30.011182508+00:00
277,11,Appraise property,3,2023-04-20 14:00:30.011182508+00:00,2023-04-20 14:18:16.741487558+00:00
278,11,AML check,2,2023-04-20 14:18:16.741487558+00:00,2023-04-20 14:21:10.877849250+00:00
279,11,Check credit history,0,2023-04-20 14:21:10.877849250+00:00,2023-04-20 15:33:38.834527480+00:00
280,11,Assess loan risk,11,2023-04-20 15:33:38.834527480+00:00,2023-04-20 15:53:38.834527480+00:00
281,11,Check credit history,0,2023-04-20 15:53:38.834527480+00:00,2023-04-20 16:12:08.002212943+00:00
282,11,Assess loan risk,11,2023-04-20 16:12:08.002212943+00:00,2023-04-20 16:32:08.002212943+00:00
283,11,Assess loan risk,11,2023-04-20 16:32:08.002212943+00:00,2023-04-20 16:52:08.002212943+00:00
284,11,Reject application,0,2023-04-20 16:52:08.002212943+00:00,2023-04-20 17:02:08.002212943+00:00
285,11,zzz_end,0,2023-04-20 17:02:08.002212943+00:00,2023-04-20 17:02:08.002212943+00:00
286,12,Check application form completeness,0,2023-04-20 14:00:00+00:00,2023-04-20 14:21:00.558452392+00:00
287,12,Appraise property,3,2023-04-20 14:21:00.558452392+00:00,2023-04-20 14:41:26.735087129+00:00
288,12,AML check,2,2023-04-20 14:41:26.735087129+00:00,2023-04-20 15:04:21.745493557+00:00
289,12,Check credit history,0,2023-04-20 15:04:21.745493557+00:00,2023-04-20 17:23:31.329476288+00:00
290,12,Assess loan risk,11,2023-04-20 17:23:31.329476288+00:00,2023-04-20 17:43:31.329476288+00:00
291,12,AML check,2,2023-04-20 17:43:31.329476288+00:00,2023-04-20 17:43:51.164820676+00:00
292,12,Assess loan risk,11,2023-04-20 17:43:51.164820676+00:00,2023-04-20 18:03:51.164820676+00:00
293,12,Return application back to applicant,0,2023-04-20 18:03:51.164820676+00:00,2023-04-20 18:08:51.164820676+00:00
294,12,Applicant completes form,18,2023-04-20 18:08:51.164820676+00:00,2023-04-20 19:08:51.164820676+00:00
295,12,Check application form completeness,0,2023-04-20 19:08:51.164820676+00:00,2023-04-20 19:12:09.570157233+00:00
296,12,Appraise property,3,2023-04-20 19:12:09.570157233+00:00,2023-04-20 19:55:05.291637631+00:00
297,12,AML check,2,2023-04-20 19:55:05.291637631+00:00,2023-04-20 19:59:05.739250985+00:00
298,12,Check credit history,0,2023-04-20 19:59:05.739250985+00:00,2023-04-20 20:28:01.946026763+00:00
299,12,Assess loan risk,11,2023-04-20 20:28:01.946026763+00:00,2023-04-20 20:48:01.946026763+00:00
300,12,Design loan offer,11,2023-04-20 20:48:01.946026763+00:00,2023-04-20 20:49:58.416146361+00:00
301,12,Approve loan offer,14,2023-04-20 20:49:58.416146361+00:00,2023-04-20 21:09:58.416146361+00:00
302,12,Appraise property,3,2023-04-20 21:09:58.416146361+00:00,2023-04-20 21:21:42.713944964+00:00
303,12,Assess loan risk,11,2023-04-20 21:21:42.713944964+00:00,2023-04-20 21:41:42.713944964+00:00
304,12,Return application back to applicant,0,2023-04-20 21:41:42.713944964+00:00,2023-04-20 21:46:42.713944964+00:00
305,12,Applicant completes form,18,2023-04-20 21:46:42.713944964+00:00,2023-04-20 22:46:42.713944964+00:00
306,12,Check application form completeness,0,2023-04-20 22:46:42.713944964+00:00,2023-04-20 23:14:07.650250411+00:00
307,12,Appraise property,3,2023-04-20 23:14:07.650250411+00:00,2023-04-21 00:45:28.155602066+00:00
308,12,AML check,2,2023-04-21 00:45:28.155602066+00:00,2023-04-21 01:22:53.715526737+00:00
309,12,Check credit history,0,2023-04-21 01:22:53.715526737+00:00,2023-04-21 01:29:20.781105119+00:00
310,12,Assess loan risk,11,2023-04-21 01:29:20.781105119+00:00,2023-04-21 01:49:20.781105119+00:00
311,12,Approve loan offer,14,2023-04-21 01:49:20.781105119+00:00,2023-04-21 02:09:20.781105119+00:00
312,12,Approve application,0,2023-04-21 02:09:20.781105119+00:00,2023-04-21 02:14:20.781105119+00:00
313,12,zzz_end,0,2023-04-21 02:14:20.781105119+00:00,2023-04-21 02:14:20.781105119+00:00
314,13,Check application form completeness,0,2023-04-20 14:30:00+00:00,2023-04-20 14:30:27.925910738+00:00
315,13,Appraise property,3,2023-04-20 14:30:27.925910738+00:00,2023-04-20 15:30:04.973985496+00:00
316,13,AML check,2,2023-04-20 15:30:04.973985496+00:00,2023-04-20 15:46:56.494946602+00:00
317,13,Check credit history,0,2023-04-20 15:46:56.494946602+00:00,2023-04-20 16:27:26.405204634+00:00
318,13,Assess loan risk,11,2023-04-20 16:27:26.405204634+00:00,2023-04-20 16:47:26.405204634+00:00
319,13,Reject application,0,2023-04-20 16:47:26.405204634+00:00,2023-04-20 16:57:26.405204634+00:00
320,13,zzz_end,0,2023-04-20 16:57:26.405204634+00:00,2023-04-20 16:57:26.405204634+00:00
321,14,Check application form completeness,0,2023-04-20 15:00:00+00:00,2023-04-20 15:06:41.957570477+00:00
322,14,Appraise property,3,2023-04-20 15:06:41.957570477+00:00,2023-04-20 15:55:23.812467834+00:00
323,14,AML check,2,2023-04-20 15:55:23.812467834+00:00,2023-04-20 16:33:53.933690537+00:00
324,14,Check credit history,0,2023-04-20 16:33:53.933690537+00:00,2023-04-20 16:59:25.981831289+00:00
325,14,Assess loan risk,11,2023-04-20 16:59:25.981831289+00:00,2023-04-20 17:19:25.981831289+00:00
326,14,Check application form completeness,0,2023-04-20 17:19:25.981831289+00:00,2023-04-20 17:28:02.951219258+00:00
327,14,Appraise property,3,2023-04-20 17:28:02.951219258+00:00,2023-04-20 18:32:43.311553381+00:00
328,14,AML check,2,2023-04-20 18:32:43.311553381+00:00,2023-04-20 18:55:08.815014098+00:00
329,14,Check credit history,0,2023-04-20 18:55:08.815014098+00:00,2023-04-20 19:09:52.586514698+00:00
330,14,Assess loan risk,11,2023-04-20 19:09:52.586514698+00:00,2023-04-20 19:29:52.586514698+00:00
331,14,Check credit history,0,2023-04-20 19:29:52.586514698+00:00,2023-04-20 20:25:59.273172461+00:00
332,14,Assess loan risk,11,2023-04-20 20:25:59.273172461+00:00,2023-04-20 20:45:59.273172461+00:00
333,14,Reject application,0,2023-04-20 20:45:59.273172461+00:00,2023-04-20 20:55:59.273172461+00:00
334,14,zzz_end,0,2023-04-20 20:55:59.273172461+00:00,2023-04-20 20:55:59.273172461+00:00
335,15,Check application form completeness,0,2023-04-21 07:30:00+00:00,2023-04-21 07:34:23.995779809+00:00
336,15,Appraise property,3,2023-04-21 07:34:23.995779809+00:00,2023-04-21 08:45:47.461533213+00:00
337,15,AML check,2,2023-04-21 08:45:47.461533213+00:00,2023-04-21 08:46:49.983683872+00:00
338,15,Check credit history,0,2023-04-21 08:46:49.983683872+00:00,2023-04-21 09:06:10.594520933+00:00
339,15,Assess loan risk,11,2023-04-21 09:06:10.594520933+00:00,2023-04-21 09:26:10.594520933+00:00
340,15,AML check,2,2023-04-21 09:26:10.594520933+00:00,2023-04-21 09:29:48.811139467+00:00
341,15,Assess loan risk,11,2023-04-21 09:29:48.811139467+00:00,2023-04-21 09:49:48.811139467+00:00
342,15,Design loan offer,11,2023-04-21 09:49:48.811139467+00:00,2023-04-21 09:52:01.030127386+00:00
343,15,Approve loan offer,14,2023-04-21 09:52:01.030127386+00:00,2023-04-21 10:12:01.030127386+00:00
344,15,Approve application,0,2023-04-21 10:12:01.030127386+00:00,2023-04-21 10:17:01.030127386+00:00
345,15,zzz_end,0,2023-04-21 10:17:01.030127386+00:00,2023-04-21 10:17:01.030127386+00:00
346,16,Check application form completeness,0,2023-04-21 08:00:00+00:00,2023-04-21 08:10:00.402802227+00:00
347,16,Appraise property,3,2023-04-21 08:10:00.402802227+00:00,2023-04-21 08:44:14.345488024+00:00
348,16,AML check,2,2023-04-21 08:44:14.345488024+00:00,2023-04-21 09:45:37.594482993+00:00
349,16,Check credit history,0,2023-04-21 09:45:37.594482993+00:00,2023-04-21 10:01:20.733845860+00:00
350,16,Assess loan risk,11,2023-04-21 10:01:20.733845860+00:00,2023-04-21 10:21:20.733845860+00:00
351,16,Return application back to applicant,0,2023-04-21 10:21:20.733845860+00:00,2023-04-21 10:26:20.733845860+00:00
352,16,Applicant completes form,18,2023-04-21 10:26:20.733845860+00:00,2023-04-21 11:26:20.733845860+00:00
353,16,Check application form completeness,0,2023-04-21 11:26:20.733845860+00:00,2023-04-21 12:04:04.259047213+00:00
354,16,Appraise property,3,2023-04-21 12:04:04.259047213+00:00,2023-04-21 12:14:53.490649740+00:00
355,16,AML check,2,2023-04-21 12:14:53.490649740+00:00,2023-04-21 13:43:00.337774538+00:00
356,16,Check credit history,0,2023-04-21 13:43:00.337774538+00:00,2023-04-21 14:31:02.146690587+00:00
357,16,Assess loan risk,11,2023-04-21 14:31:02.146690587+00:00,2023-04-21 14:51:02.146690587+00:00
358,16,Design loan offer,11,2023-04-21 14:51:02.146690587+00:00,2023-04-21 15:44:03.035467510+00:00
359,16,Approve loan offer,14,2023-04-21 15:44:03.035467510+00:00,2023-04-21 16:04:03.035467510+00:00
360,16,Cancel application,0,2023-04-21 16:04:03.035467510+00:00,2023-04-21 16:09:03.035467510+00:00
361,16,zzz_end,0,2023-04-21 16:09:03.035467510+00:00,2023-04-21 16:09:03.035467510+00:00
362,17,Check application form completeness,0,2023-04-21 08:30:00+00:00,2023-04-21 09:20:56.057856048+00:00
363,17,Appraise property,3,2023-04-21 09:20:56.057856048+00:00,2023-04-21 09:26:17.788769652+00:00
364,17,AML check,2,2023-04-21 09:26:17.788769652+00:00,2023-04-21 09:59:41.387458258+00:00
365,17,Check credit history,0,2023-04-21 09:59:41.387458258+00:00,2023-04-21 10:17:40.297898745+00:00
366,17,Assess loan risk,11,2023-04-21 10:17:40.297898745+00:00,2023-04-21 10:37:40.297898745+00:00
367,17,Design loan offer,11,2023-04-21 10:37:40.297898745+00:00,2023-04-21 10:55:55.648680322+00:00
368,17,Approve loan offer,14,2023-04-21 10:55:55.648680322+00:00,2023-04-21 11:15:55.648680322+00:00
369,17,Return application back to applicant,0,2023-04-21 11:15:55.648680322+00:00,2023-04-21 11:20:55.648680322+00:00
370,17,Applicant completes form,18,2023-04-21 11:20:55.648680322+00:00,2023-04-21 12:20:55.648680322+00:00
371,17,Check application form completeness,0,2023-04-21 12:20:55.648680322+00:00,2023-04-21 13:04:18.635909211+00:00
372,17,Appraise property,3,2023-04-21 13:04:18.635909211+00:00,2023-04-21 13:35:54.144114856+00:00
373,17,AML check,2,2023-04-21 13:35:54.144114856+00:00,2023-04-21 13:39:58.499617276+00:00
374,17,Check credit history,0,2023-04-21 13:39:58.499617276+00:00,2023-04-21 13:52:22.627235306+00:00
375,17,Assess loan risk,11,2023-04-21 13:52:22.627235306+00:00,2023-04-21 14:12:22.627235306+00:00
376,17,Reject application,0,2023-04-21 14:12:22.627235306+00:00,2023-04-21 14:22:22.627235306+00:00
377,17,zzz_end,0,2023-04-21 14:22:22.627235306+00:00,2023-04-21 14:22:22.627235306+00:00
378,18,Check application form completeness,0,2023-04-21 09:00:00+00:00,2023-04-21 09:13:31.766724160+00:00
379,18,Appraise property,3,2023-04-21 09:13:31.766724160+00:00,2023-04-21 09:30:54.737499737+00:00
380,18,AML check,2,2023-04-21 09:30:54.737499737+00:00,2023-04-21 10:22:28.332531449+00:00
381,18,Check credit history,0,2023-04-21 10:22:28.332531449+00:00,2023-04-21 10:39:42.466029540+00:00
382,18,Assess loan risk,11,2023-04-21 10:39:42.466029540+00:00,2023-04-21 10:59:42.466029540+00:00
383,18,Assess loan risk,11,2023-04-21 10:59:42.466029540+00:00,2023-04-21 11:19:42.466029540+00:00
384,18,Check application form completeness,0,2023-04-21 11:19:42.466029540+00:00,2023-04-21 12:26:19.847176432+00:00
385,18,Appraise property,3,2023-04-21 12:26:19.847176432+00:00,2023-04-21 14:46:28.518042726+00:00
386,18,AML check,2,2023-04-21 14:46:28.518042726+00:00,2023-04-21 16:07:02.427097819+00:00
387,18,Check credit history,0,2023-04-21 16:07:02.427097819+00:00,2023-04-21 16:15:56.479486233+00:00
388,18,Assess loan risk,11,2023-04-21 16:15:56.479486233+00:00,2023-04-21 16:35:56.479486233+00:00
389,18,Return application back to applicant,0,2023-04-21 16:35:56.479486233+00:00,2023-04-21 16:40:56.479486233+00:00
390,18,Applicant completes form,18,2023-04-21 16:40:56.479486233+00:00,2023-04-21 17:40:56.479486233+00:00
391,18,Check application form completeness,0,2023-04-21 17:40:56.479486233+00:00,2023-04-21 18:37:49.771050492+00:00
392,18,Appraise property,3,2023-04-21 18:37:49.771050492+00:00,2023-04-21 19:10:23.692785655+00:00
393,18,AML check,2,2023-04-21 19:10:23.692785655+00:00,2023-04-21 20:18:43.732117449+00:00
394,18,Check credit history,0,2023-04-21 20:18:43.732117449+00:00,2023-04-21 20:50:30.278982827+00:00
395,18,Assess loan risk,11,2023-04-21 20:50:30.278982827+00:00,2023-04-21 21:10:30.278982827+00:00
396,18,Check application form completeness,0,2023-04-21 21:10:30.278982827+00:00,2023-04-21 21:30:48.807229632+00:00
397,18,Appraise property,3,2023-04-21 21:30:48.807229632+00:00,2023-04-21 21:32:27.378507216+00:00
398,18,AML check,2,2023-04-21 21:32:27.378507216+00:00,2023-04-21 22:19:03.249891145+00:00
399,18,Check credit history,0,2023-04-21 22:19:03.249891145+00:00,2023-04-21 22:37:40.852119380+00:00
400,18,Assess loan risk,11,2023-04-21 22:37:40.852119380+00:00,2023-04-21 22:57:40.852119380+00:00
401,18,Check application form completeness,0,2023-04-21 22:57:40.852119380+00:00,2023-04-21 22:59:59.033108313+00:00
402,18,Appraise property,3,2023-04-21 22:59:59.033108313+00:00,2023-04-21 23:06:39.172290566+00:00
403,18,AML check,2,2023-04-21 23:06:39.172290566+00:00,2023-04-21 23:32:25.768914160+00:00
404,18,Check credit history,0,2023-04-21 23:32:25.768914160+00:00,2023-04-21 23:40:33.950636285+00:00
405,18,Assess loan risk,11,2023-04-21 23:40:33.950636285+00:00,2023-04-22 00:00:33.950636285+00:00
406,18,Assess loan risk,11,2023-04-22 00:00:33.950636285+00:00,2023-04-22 00:20:33.950636285+00:00
407,18,Check application form completeness,0,2023-04-22 00:20:33.950636285+00:00,2023-04-22 02:18:22.134604661+00:00
408,18,Appraise property,3,2023-04-22 02:18:22.134604661+00:00,2023-04-22 02:24:37.905971810+00:00
409,18,AML check,2,2023-04-22 02:24:37.905971810+00:00,2023-04-22 02:44:42.165329504+00:00
410,18,Check credit history,0,2023-04-22 02:44:42.165329504+00:00,2023-04-22 03:16:58.658888887+00:00
411,18,Assess loan risk,11,2023-04-22 03:16:58.658888887+00:00,2023-04-22 03:36:58.658888887+00:00
412,18,Applicant completes form,18,2023-04-22 03:36:58.658888887+00:00,2023-04-22 04:36:58.658888887+00:00
413,18,Check application form completeness,0,2023-04-22 04:36:58.658888887+00:00,2023-04-22 04:49:23.164560930+00:00
414,18,Appraise property,3,2023-04-22 04:49:23.164560930+00:00,2023-04-22 05:36:04.249853881+00:00
415,18,AML check,2,2023-04-22 05:36:04.249853881+00:00,2023-04-22 08:35:39.957321158+00:00
416,18,Check credit history,0,2023-04-22 08:35:39.957321158+00:00,2023-04-22 08:39:33.308171035+00:00
417,18,Assess loan risk,11,2023-04-22 08:39:33.308171035+00:00,2023-04-22 08:59:33.308171035+00:00
418,18,Check credit history,0,2023-04-22 08:59:33.308171035+00:00,2023-04-22 09:53:24.338030767+00:00
419,18,Assess loan risk,11,2023-04-22 09:53:24.338030767+00:00,2023-04-22 10:13:24.338030767+00:00
420,18,Return application back to applicant,0,2023-04-22 10:13:24.338030767+00:00,2023-04-22 10:18:24.338030767+00:00
421,18,Applicant completes form,18,2023-04-22 10:18:24.338030767+00:00,2023-04-22 11:18:24.338030767+00:00
422,18,Check application form completeness,0,2023-04-22 11:18:24.338030767+00:00,2023-04-22 11:43:03.677602838+00:00
423,18,Appraise property,3,2023-04-22 11:43:03.677602838+00:00,2023-04-22 11:53:26.594707178+00:00
424,18,AML check,2,2023-04-22 11:53:26.594707178+00:00,2023-04-22 12:10:10.604697296+00:00
425,18,Check credit history,0,2023-04-22 12:10:10.604697296+00:00,2023-04-22 12:19:21.330384840+00:00
426,18,Assess loan risk,11,2023-04-22 12:19:21.330384840+00:00,2023-04-22 12:39:21.330384840+00:00
427,18,Design loan offer,11,2023-04-22 12:39:21.330384840+00:00,2023-04-22 12:44:42.822764426+00:00
428,18,Approve loan offer,14,2023-04-22 12:44:42.822764426+00:00,2023-04-22 13:04:42.822764426+00:00
429,18,Cancel application,0,2023-04-22 13:04:42.822764426+00:00,2023-04-22 13:09:42.822764426+00:00
430,18,zzz_end,0,2023-04-22 13:09:42.822764426+00:00,2023-04-22 13:09:42.822764426+00:00
431,19,Check application form completeness,0,2023-04-21 09:30:00+00:00,2023-04-21 09:39:33.365456356+00:00
432,19,Appraise property,3,2023-04-21 09:39:33.365456356+00:00,2023-04-21 10:04:07.934302786+00:00
433,19,AML check,2,2023-04-21 10:04:07.934302786+00:00,2023-04-21 10:19:49.182164308+00:00
434,19,Check credit history,0,2023-04-21 10:19:49.182164308+00:00,2023-04-21 10:31:03.988357820+00:00
435,19,Assess loan risk,11,2023-04-21 10:31:03.988357820+00:00,2023-04-21 10:51:03.988357820+00:00
436,19,Design loan offer,11,2023-04-21 10:51:03.988357820+00:00,2023-04-21 11:02:54.961817838+00:00
437,19,Approve loan offer,14,2023-04-21 11:02:54.961817838+00:00,2023-04-21 11:22:54.961817838+00:00
438,19,AML check,2,2023-04-21 11:22:54.961817838+00:00,2023-04-21 13:17:20.402872020+00:00
439,19,Assess loan risk,11,2023-04-21 13:17:20.402872020+00:00,2023-04-21 13:37:20.402872020+00:00
440,19,Approve loan offer,14,2023-04-21 13:37:20.402872020+00:00,2023-04-21 13:57:20.402872020+00:00
441,19,AML check,2,2023-04-21 13:57:20.402872020+00:00,2023-04-21 13:58:36.066579311+00:00
442,19,Assess loan risk,11,2023-04-21 13:58:36.066579311+00:00,2023-04-21 14:18:36.066579311+00:00
443,19,AML check,2,2023-04-21 14:18:36.066579311+00:00,2023-04-21 15:24:36.236237099+00:00
444,19,Assess loan risk,11,2023-04-21 15:24:36.236237099+00:00,2023-04-21 15:44:36.236237099+00:00
445,19,Check credit history,0,2023-04-21 15:44:36.236237099+00:00,2023-04-21 15:58:34.940133309+00:00
446,19,Assess loan risk,11,2023-04-21 15:58:34.940133309+00:00,2023-04-21 16:18:34.940133309+00:00
447,19,Reject application,0,2023-04-21 16:18:34.940133309+00:00,2023-04-21 16:28:34.940133309+00:00
448,19,zzz_end,0,2023-04-21 16:28:34.940133309+00:00,2023-04-21 16:28:34.940133309+00:00
449,20,Check application form completeness,0,2023-04-21 10:00:00+00:00,2023-04-21 10:22:36.021472885+00:00
450,20,Appraise property,3,2023-04-21 10:22:36.021472885+00:00,2023-04-21 11:15:53.789803574+00:00
